NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME%R-HSA-72689.2	FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME%R-HSA-72689.2	Details ...	97	-0.91256714	-2.317417	0.0	0.0	0.0	732	tags=66%, list=5%, signal=69%	
CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.2	CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.2	Details ...	146	-0.859752	-2.316564	0.0	0.0	0.0	760	tags=47%, list=5%, signal=49%	
SELENOCYSTEINE SYNTHESIS%REACTOME DATABASE ID RELEASE 79%2408557	SELENOCYSTEINE SYNTHESIS%REACTOME DATABASE ID RELEASE 79%2408557	Details ...	89	-0.91987795	-2.3143802	0.0	0.0	0.0	651	tags=65%, list=5%, signal=68%	
VIRAL MRNA TRANSLATION%REACTOME%R-HSA-192823.4	VIRAL MRNA TRANSLATION%REACTOME%R-HSA-192823.4	Details ...	86	-0.91574055	-2.3141448	0.0	0.0	0.0	651	tags=66%, list=5%, signal=69%	
EUKARYOTIC TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 79%156842	EUKARYOTIC TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 79%156842	Details ...	89	-0.9264015	-2.3096473	0.0	0.0	0.0	651	tags=70%, list=5%, signal=73%	
RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME%R-HSA-9633012.2	RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME%R-HSA-9633012.2	Details ...	97	-0.9245761	-2.302672	0.0	0.0	0.0	651	tags=67%, list=5%, signal=70%	
EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.4	EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.4	Details ...	88	-0.9131057	-2.2940383	0.0	0.0	0.0	651	tags=66%, list=5%, signal=69%	
SELENOAMINO ACID METABOLISM%REACTOME DATABASE ID RELEASE 79%2408522	SELENOAMINO ACID METABOLISM%REACTOME DATABASE ID RELEASE 79%2408522	Details ...	110	-0.8839119	-2.2909193	0.0	0.0	0.0	651	tags=55%, list=5%, signal=58%	
CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20220310%WP477%HOMO SAPIENS	CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20220310%WP477%HOMO SAPIENS	Details ...	82	-0.9218398	-2.2867541	0.0	0.0	0.0	651	tags=67%, list=5%, signal=70%	
NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 79%975956	NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 79%975956	Details ...	90	-0.92313004	-2.2803411	0.0	0.0	0.0	651	tags=66%, list=5%, signal=68%	
RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-8868773.3	RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-8868773.3		186	-0.8279294	-2.2784016	0.0	0.0	0.0	887	tags=37%, list=6%, signal=39%	
MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.3	MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.3		176	-0.836714	-2.2771347	0.0	0.0	0.0	887	tags=38%, list=6%, signal=40%	
RRNA PROCESSING%REACTOME%R-HSA-72312.3	RRNA PROCESSING%REACTOME%R-HSA-72312.3		196	-0.8196136	-2.2731237	0.0	0.0	0.0	910	tags=36%, list=7%, signal=38%	
HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1		143	-0.8323394	-2.2374907	0.0	0.0	0.0	1362	tags=59%, list=10%, signal=64%	
INFLUENZA INFECTION%REACTOME%R-HSA-168255.4	INFLUENZA INFECTION%REACTOME%R-HSA-168255.4		148	-0.8349028	-2.2374716	0.0	0.0	0.0	988	tags=54%, list=7%, signal=58%	
INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME%R-HSA-168273.3	INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME%R-HSA-168273.3		130	-0.84574795	-2.221878	0.0	0.0	0.0	988	tags=56%, list=7%, signal=60%	
REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME DATABASE ID RELEASE 79%9010553	REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME DATABASE ID RELEASE 79%9010553		158	-0.82593864	-2.2190711	0.0	0.0	0.0	651	tags=37%, list=5%, signal=39%	
HALLMARK_G2M_CHECKPOINT%MSIGDB_C2%HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT%MSIGDB_C2%HALLMARK_G2M_CHECKPOINT		132	-0.82699865	-2.188408	0.0	0.0	0.0	1393	tags=66%, list=10%, signal=73%	
NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813		166	-0.8000843	-2.180241	0.0	0.0	0.0	1291	tags=45%, list=9%, signal=49%	
SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 79%376176	SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 79%376176		194	-0.7794332	-2.167964	0.0	0.0	0.0	991	tags=35%, list=7%, signal=37%	
DNA REPLICATION%GOBP%GO:0006260	DNA REPLICATION%GOBP%GO:0006260		151	-0.80970997	-2.165464	0.0	0.0	0.0	1451	tags=48%, list=10%, signal=53%	
SISTER CHROMATID SEGREGATION%GOBP%GO:0000819	SISTER CHROMATID SEGREGATION%GOBP%GO:0000819		128	-0.80530393	-2.1351132	0.0	0.0	0.0	1291	tags=48%, list=9%, signal=53%	
ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME%R-HSA-72662.3	ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME%R-HSA-72662.3		59	-0.903423	-2.1349118	0.0	0.0	0.0	823	tags=61%, list=6%, signal=65%	
TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.3	TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.3		58	-0.9016119	-2.1346757	0.0	0.0	0.0	823	tags=60%, list=6%, signal=64%	
DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0006261	DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0006261		124	-0.80697495	-2.1290457	0.0	0.0	0.0	1670	tags=52%, list=12%, signal=58%	
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2	FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2		51	-0.9050858	-2.115907	0.0	0.0	0.0	810	tags=63%, list=6%, signal=66%	
DNA RECOMBINATION%GOBP%GO:0006310	DNA RECOMBINATION%GOBP%GO:0006310		161	-0.7866249	-2.1145325	0.0	0.0	0.0	2067	tags=47%, list=15%, signal=54%	
RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME DATABASE ID RELEASE 79%72702	RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME DATABASE ID RELEASE 79%72702		58	-0.9007979	-2.0898395	0.0	0.0	0.0	823	tags=60%, list=6%, signal=64%	
MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0000070	MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0000070		107	-0.80986136	-2.0841014	0.0	0.0	0.0	1225	tags=50%, list=9%, signal=55%	
MITOTIC NUCLEAR DIVISION%GOBP%GO:0140014	MITOTIC NUCLEAR DIVISION%GOBP%GO:0140014		150	-0.7718962	-2.0727978	0.0	0.0	0.0	1302	tags=43%, list=9%, signal=47%	
REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:0010965	REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:0010965		85	-0.82838076	-2.0701904	0.0	0.0	0.0	1291	tags=47%, list=9%, signal=52%	
REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902099	REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902099		83	-0.8247186	-2.0580533	0.0	0.0	0.0	1291	tags=46%, list=9%, signal=50%	
REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051983	REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051983		105	-0.7902846	-2.0559633	0.0	0.0	0.0	1291	tags=43%, list=9%, signal=47%	
REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071	REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071		82	-0.826086	-2.0507774	0.0	0.0	0.0	1291	tags=46%, list=9%, signal=51%	
RRNA PROCESSING%GOBP%GO:0006364	RRNA PROCESSING%GOBP%GO:0006364		168	-0.74043596	-2.0427322	0.0	0.0	0.0	2142	tags=43%, list=15%, signal=50%	
RESOLUTION OF SISTER CHROMATID COHESION%REACTOME%R-HSA-2500257.1	RESOLUTION OF SISTER CHROMATID COHESION%REACTOME%R-HSA-2500257.1		102	-0.79731965	-2.0300055	0.0	0.0	0.0	1316	tags=55%, list=9%, signal=60%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE%MSIGDB_C2%HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE%MSIGDB_C2%HALLMARK_UNFOLDED_PROTEIN_RESPONSE		88	-0.81798756	-2.0298867	0.0	0.0	0.0	823	tags=30%, list=6%, signal=31%	
G2 M CHECKPOINTS%REACTOME%R-HSA-69481.3	G2 M CHECKPOINTS%REACTOME%R-HSA-69481.3		141	-0.76484364	-2.0281787	0.0	0.0	0.0	1238	tags=38%, list=9%, signal=42%	
RECOMBINATIONAL REPAIR%GOBP%GO:0000725	RECOMBINATIONAL REPAIR%GOBP%GO:0000725		106	-0.7928879	-2.0247912	0.0	0.0	0.0	1506	tags=41%, list=11%, signal=45%	
RRNA METABOLIC PROCESS%GOBP%GO:0016072	RRNA METABOLIC PROCESS%GOBP%GO:0016072		193	-0.73010284	-2.016815	0.0	0.0	0.0	2142	tags=41%, list=15%, signal=48%	
REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033045	REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033045		92	-0.79628783	-2.011938	0.0	0.0	0.0	1291	tags=46%, list=9%, signal=50%	
NEGATIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001251	NEGATIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001251		67	-0.83789307	-2.011056	0.0	0.0	0.0	909	tags=40%, list=7%, signal=43%	
CHROMOSOME MAINTENANCE%REACTOME%R-HSA-73886.2	CHROMOSOME MAINTENANCE%REACTOME%R-HSA-73886.2		109	-0.7747712	-2.0036812	0.0	0.0	0.0	1316	tags=47%, list=9%, signal=51%	
DNA DOUBLE-STRAND BREAK REPAIR%REACTOME%R-HSA-5693532.3	DNA DOUBLE-STRAND BREAK REPAIR%REACTOME%R-HSA-5693532.3		138	-0.75300795	-2.0033927	0.0	0.0	0.0	1451	tags=41%, list=10%, signal=46%	
DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:0000724	DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:0000724		103	-0.78650504	-1.9997965	0.0	0.0	0.0	2067	tags=48%, list=15%, signal=55%	
CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075	CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075		133	-0.7625051	-1.998604	0.0	0.0	0.0	1116	tags=41%, list=8%, signal=45%	
MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 79%68877	MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 79%68877		182	-0.7233847	-1.9955678	0.0	0.0	0.0	1316	tags=43%, list=9%, signal=47%	
DOUBLE-STRAND BREAK REPAIR%GOBP%GO:0006302	DOUBLE-STRAND BREAK REPAIR%GOBP%GO:0006302		180	-0.7278989	-1.9930648	0.0	0.0	0.0	1506	tags=37%, list=11%, signal=41%	
MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053	MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053		133	-0.7501192	-1.9857194	0.0	0.0	0.0	2218	tags=52%, list=16%, signal=61%	
SEPARATION OF SISTER CHROMATIDS%REACTOME DATABASE ID RELEASE 79%2467813	SEPARATION OF SISTER CHROMATIDS%REACTOME DATABASE ID RELEASE 79%2467813		164	-0.73108363	-1.9848253	0.0	0.0	0.0	1316	tags=40%, list=9%, signal=44%	
DNA IR-DAMAGE AND CELLULAR RESPONSE VIA ATR%WIKIPATHWAYS_20220310%WP4016%HOMO SAPIENS	DNA IR-DAMAGE AND CELLULAR RESPONSE VIA ATR%WIKIPATHWAYS_20220310%WP4016%HOMO SAPIENS		62	-0.84088117	-1.9840224	0.0	0.0	0.0	1088	tags=45%, list=8%, signal=49%	
REGULATION OF DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0090329	REGULATION OF DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0090329		49	-0.86044115	-1.9831883	0.0	0.0	0.0	1421	tags=67%, list=10%, signal=75%	
PROTEIN LOCALIZATION TO CHROMOSOME%GOBP%GO:0034502	PROTEIN LOCALIZATION TO CHROMOSOME%GOBP%GO:0034502		65	-0.8257718	-1.9768897	0.0	0.0	0.0	1310	tags=42%, list=9%, signal=46%	
DNA REPLICATION%REACTOME%R-HSA-69306.5	DNA REPLICATION%REACTOME%R-HSA-69306.5		143	-0.7395936	-1.9761742	0.0	0.0	0.0	1310	tags=40%, list=9%, signal=44%	
DNA REPAIR PATHWAYS, FULL NETWORK%WIKIPATHWAYS_20220310%WP4946%HOMO SAPIENS	DNA REPAIR PATHWAYS, FULL NETWORK%WIKIPATHWAYS_20220310%WP4946%HOMO SAPIENS		92	-0.7794306	-1.9737481	0.0	0.0	0.0	1931	tags=46%, list=14%, signal=53%	
REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905818	REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905818		90	-0.79530513	-1.9671545	0.0	0.0	0.0	1291	tags=44%, list=9%, signal=49%	
HOMOLOGY DIRECTED REPAIR%REACTOME DATABASE ID RELEASE 79%5693538	HOMOLOGY DIRECTED REPAIR%REACTOME DATABASE ID RELEASE 79%5693538		111	-0.7622849	-1.9651442	0.0	0.0	0.0	1451	tags=42%, list=10%, signal=47%	
RIBONUCLEOPROTEIN COMPLEX ASSEMBLY%GOBP%GO:0022618	RIBONUCLEOPROTEIN COMPLEX ASSEMBLY%GOBP%GO:0022618		185	-0.7194352	-1.9635293	0.0	0.0	0.0	1335	tags=34%, list=10%, signal=37%	
AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME%R-HSA-141444.2	AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME%R-HSA-141444.2		90	-0.7746342	-1.9627327	0.0	0.0	0.0	1316	tags=53%, list=9%, signal=59%	
MITOTIC SPINDLE CHECKPOINT%REACTOME DATABASE ID RELEASE 79%69618	MITOTIC SPINDLE CHECKPOINT%REACTOME DATABASE ID RELEASE 79%69618		107	-0.76022106	-1.9610528	0.0	0.0	0.0	1316	tags=49%, list=9%, signal=53%	
RIBOSOMAL LARGE SUBUNIT BIOGENESIS%GOBP%GO:0042273	RIBOSOMAL LARGE SUBUNIT BIOGENESIS%GOBP%GO:0042273		69	-0.8046147	-1.9583528	0.0	0.0	0.0	1891	tags=55%, list=14%, signal=63%	
EML4 AND NUDC IN MITOTIC SPINDLE FORMATION%REACTOME%R-HSA-9648025.2	EML4 AND NUDC IN MITOTIC SPINDLE FORMATION%REACTOME%R-HSA-9648025.2		94	-0.7740529	-1.954744	0.0	0.0	0.0	1316	tags=52%, list=9%, signal=57%	
AMPLIFICATION OF SIGNAL FROM THE KINETOCHORES%REACTOME DATABASE ID RELEASE 79%141424	AMPLIFICATION OF SIGNAL FROM THE KINETOCHORES%REACTOME DATABASE ID RELEASE 79%141424		90	-0.7746342	-1.9521765	0.0	0.0	0.0	1316	tags=53%, list=9%, signal=59%	
PROTEIN-DNA COMPLEX SUBUNIT ORGANIZATION%GOBP%GO:0071824	PROTEIN-DNA COMPLEX SUBUNIT ORGANIZATION%GOBP%GO:0071824		147	-0.7281357	-1.9521334	0.0	0.0	0.0	1203	tags=27%, list=9%, signal=29%	
G2 M DNA DAMAGE CHECKPOINT%REACTOME%R-HSA-69473.5	G2 M DNA DAMAGE CHECKPOINT%REACTOME%R-HSA-69473.5		71	-0.8028989	-1.951221	0.0	0.0	0.0	1156	tags=39%, list=8%, signal=43%	
MITOTIC CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0007093	MITOTIC CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0007093		108	-0.75402826	-1.9490724	0.0	0.0	0.0	1116	tags=41%, list=8%, signal=44%	
REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051783	REGULATION OF NUCLEAR DIVISION%GOBP%GO:0051783		94	-0.7600284	-1.9490625	0.0	0.0	0.0	1291	tags=48%, list=9%, signal=52%	
MITOCHONDRIAL TRANSLATION%GOBP%GO:0032543	MITOCHONDRIAL TRANSLATION%GOBP%GO:0032543		105	-0.7598689	-1.9440169	0.0	0.0	0.0	2594	tags=60%, list=19%, signal=73%	
MITOCHONDRIAL PROTEIN IMPORT%REACTOME%R-HSA-1268020.3	MITOCHONDRIAL PROTEIN IMPORT%REACTOME%R-HSA-1268020.3		62	-0.8114291	-1.9374961	0.0	1.1058922E-5	0.001	1217	tags=37%, list=9%, signal=40%	
MEIOTIC CELL CYCLE%GOBP%GO:0051321	MEIOTIC CELL CYCLE%GOBP%GO:0051321		102	-0.74889946	-1.9370484	0.0	1.0920686E-5	0.001	1703	tags=39%, list=12%, signal=44%	
SYNTHESIS OF DNA%REACTOME%R-HSA-69239.2	SYNTHESIS OF DNA%REACTOME%R-HSA-69239.2		117	-0.7410032	-1.933216	0.0	1.0785862E-5	0.001	1310	tags=41%, list=9%, signal=45%	
MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 79%5368287	MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 79%5368287		93	-0.7651702	-1.9329842	0.0	1.06543275E-5	0.001	2218	tags=57%, list=16%, signal=67%	
REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0007088	REGULATION OF MITOTIC NUCLEAR DIVISION%GOBP%GO:0007088		89	-0.7612336	-1.930594	0.0	1.0525961E-5	0.001	1356	tags=49%, list=10%, signal=54%	
RIBONUCLEOPROTEIN COMPLEX SUBUNIT ORGANIZATION%GOBP%GO:0071826	RIBONUCLEOPROTEIN COMPLEX SUBUNIT ORGANIZATION%GOBP%GO:0071826		192	-0.6990037	-1.9281936	0.0	1.0400653E-5	0.001	1335	tags=33%, list=10%, signal=36%	
HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR) OR SINGLE STRAND ANNEALING (SSA)%REACTOME DATABASE ID RELEASE 79%5693567	HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR) OR SINGLE STRAND ANNEALING (SSA)%REACTOME DATABASE ID RELEASE 79%5693567		105	-0.7578214	-1.9262933	0.0	1.02782915E-5	0.001	1156	tags=37%, list=8%, signal=40%	
REGULATION OF DNA REPLICATION%GOBP%GO:0006275	REGULATION OF DNA REPLICATION%GOBP%GO:0006275		111	-0.75177264	-1.9243159	0.0	1.01587775E-5	0.001	1430	tags=43%, list=10%, signal=48%	
RIBOSOMAL SMALL SUBUNIT BIOGENESIS%GOBP%GO:0042274	RIBOSOMAL SMALL SUBUNIT BIOGENESIS%GOBP%GO:0042274		68	-0.7913146	-1.920138	0.0	1.004201E-5	0.001	2149	tags=47%, list=15%, signal=55%	
PROTEIN-DNA COMPLEX ASSEMBLY%GOBP%GO:0065004	PROTEIN-DNA COMPLEX ASSEMBLY%GOBP%GO:0065004		112	-0.74508023	-1.9191911	0.0	9.927896E-6	0.001	1203	tags=27%, list=9%, signal=29%	
MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 79%5389840	MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 79%5389840		87	-0.763981	-1.9176698	0.0	9.816346E-6	0.001	2218	tags=59%, list=16%, signal=69%	
S PHASE%REACTOME%R-HSA-69242.2	S PHASE%REACTOME%R-HSA-69242.2		159	-0.70947105	-1.9147012	0.0	9.707276E-6	0.001	1310	tags=39%, list=9%, signal=43%	
REGULATION OF DNA RECOMBINATION%GOBP%GO:0000018	REGULATION OF DNA RECOMBINATION%GOBP%GO:0000018		94	-0.7588478	-1.9140321	0.0	9.600602E-6	0.001	1521	tags=32%, list=11%, signal=36%	
CELLULAR AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520	CELLULAR AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520		177	-0.701352	-1.9106781	0.0	9.496248E-6	0.001	1711	tags=27%, list=12%, signal=30%	
RIBOSOME ASSEMBLY%GOBP%GO:0042255	RIBOSOME ASSEMBLY%GOBP%GO:0042255		54	-0.83564353	-1.9084779	0.0	9.394138E-6	0.001	975	tags=44%, list=7%, signal=48%	
DNA IR-DOUBLE STRAND BREAKS AND CELLULAR RESPONSE VIA ATM%WIKIPATHWAYS_20220310%WP3959%HOMO SAPIENS	DNA IR-DOUBLE STRAND BREAKS AND CELLULAR RESPONSE VIA ATM%WIKIPATHWAYS_20220310%WP3959%HOMO SAPIENS		42	-0.8431454	-1.9080181	0.0	9.294201E-6	0.001	1252	tags=43%, list=9%, signal=47%	
MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.1	MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.1		87	-0.7596342	-1.9045994	0.0	9.196367E-6	0.001	2709	tags=64%, list=19%, signal=79%	
PYRUVATE METABOLIC PROCESS%GOBP%GO:0006090	PYRUVATE METABOLIC PROCESS%GOBP%GO:0006090		35	-0.87022	-1.9019972	0.0	9.100571E-6	0.001	1031	tags=43%, list=7%, signal=46%	
EXTENSION OF TELOMERES%REACTOME%R-HSA-180786.2	EXTENSION OF TELOMERES%REACTOME%R-HSA-180786.2		49	-0.82933944	-1.9014499	0.0	9.006751E-6	0.001	1310	tags=57%, list=9%, signal=63%	
MITOCHONDRIAL TRANSLATION INITIATION%REACTOME%R-HSA-5368286.1	MITOCHONDRIAL TRANSLATION INITIATION%REACTOME%R-HSA-5368286.1		87	-0.7584835	-1.9007324	0.0	8.914845E-6	0.001	2709	tags=64%, list=19%, signal=79%	
MEIOTIC CELL CYCLE PROCESS%GOBP%GO:1903046	MEIOTIC CELL CYCLE PROCESS%GOBP%GO:1903046		88	-0.74733293	-1.9004157	0.0	8.824796E-6	0.001	1703	tags=39%, list=12%, signal=44%	
TELOMERE MAINTENANCE%REACTOME DATABASE ID RELEASE 79%157579	TELOMERE MAINTENANCE%REACTOME DATABASE ID RELEASE 79%157579		82	-0.7625867	-1.8947089	0.0	2.6185338E-5	0.003	1310	tags=41%, list=9%, signal=46%	
TRNA AMINOACYLATION%REACTOME%R-HSA-379724.1	TRNA AMINOACYLATION%REACTOME%R-HSA-379724.1		42	-0.83420426	-1.8871067	0.0	2.592608E-5	0.003	1700	tags=52%, list=12%, signal=59%	
